id,event_date,year,President,country,geometry,week,stack
1,2017-01-20T00:00:00Z,2017,Trump I,Yemen,"c(45.801, 14.0851)",2017-01-15,1
2,2017-01-21T00:00:00Z,2017,Trump I,Yemen,"c(45.801, 14.0851)",2017-01-15,2
3,2017-01-22T00:00:00Z,2017,Trump I,Yemen,"c(45.801, 14.0851)",2017-01-22,1
4,2017-01-26T00:00:00Z,2017,Trump I,Yemen,"c(46.7333, 14.7667)",2017-01-22,2
5,2017-01-30T00:00:00Z,2017,Trump I,Yemen,"c(45.7189, 14.8007)",2017-01-29,1
6,2017-02-24T00:00:00Z,2017,Trump I,Somalia,"c(42.5463, -0.3603)",2017-02-19,1
7,2017-02-28T00:00:00Z,2017,Trump I,Yemen,"c(45.801, 14.0851)",2017-02-26,1
8,2017-03-02T00:00:00Z,2017,Trump I,Yemen,"c(45.801, 14.0851)",2017-02-26,2
9,2017-03-02T00:00:00Z,2017,Trump I,Yemen,"c(45.8333, 14.25)",2017-02-26,3
10,2017-03-02T00:00:00Z,2017,Trump I,Yemen,"c(45.801, 14.0851)",2017-02-26,4
11,2017-03-02T00:00:00Z,2017,Trump I,Yemen,"c(45.039, 14.5929)",2017-02-26,5
12,2017-03-02T00:00:00Z,2017,Trump I,Pakistan,"c(70.3288, 33.7059)",2017-02-26,6
13,2017-03-02T00:00:00Z,2017,Trump I,Yemen,"c(46.0179, 13.7721)",2017-02-26,7
14,2017-03-02T00:00:00Z,2017,Trump I,Yemen,"c(46.1663, 13.434)",2017-02-26,8
15,2017-03-02T00:00:00Z,2017,Trump I,Yemen,"c(46.9736, 14.2762)",2017-02-26,9
16,2017-03-02T00:00:00Z,2017,Trump I,Yemen,"c(44.8797, 14.5564)",2017-02-26,10
17,2017-03-02T00:00:00Z,2017,Trump I,Yemen,"c(44.9402, 14.5516)",2017-02-26,11
18,2017-03-02T00:00:00Z,2017,Trump I,Yemen,"c(45.0387, 14.7915)",2017-02-26,12
19,2017-03-02T00:00:00Z,2017,Trump I,Yemen,"c(45.0553, 14.5663)",2017-02-26,13
20,2017-03-03T00:00:00Z,2017,Trump I,Yemen,"c(45.5727, 13.9852)",2017-02-26,14
21,2017-03-03T00:00:00Z,2017,Trump I,Yemen,"c(45.3807, 13.1287)",2017-02-26,15
22,2017-03-03T00:00:00Z,2017,Trump I,Yemen,"c(46.9312, 14.3075)",2017-02-26,16
23,2017-03-03T00:00:00Z,2017,Trump I,Yemen,"c(46.0825, 13.9284)",2017-02-26,17
24,2017-03-04T00:00:00Z,2017,Trump I,Yemen,"c(46.7137, 13.5202)",2017-02-26,18
25,2017-03-04T00:00:00Z,2017,Trump I,Yemen,"c(46.8729, 14.3301)",2017-02-26,19
26,2017-03-04T00:00:00Z,2017,Trump I,Yemen,"c(46.1714, 13.4251)",2017-02-26,20
27,2017-03-05T00:00:00Z,2017,Trump I,Yemen,"c(45.8333, 14.25)",2017-03-05,1
28,2017-03-05T00:00:00Z,2017,Trump I,Yemen,"c(46.0179, 13.7721)",2017-03-05,2
29,2017-03-06T00:00:00Z,2017,Trump I,Yemen,"c(45.0387, 14.7915)",2017-03-05,3
30,2017-03-06T00:00:00Z,2017,Trump I,Yemen,"c(44.9402, 14.5516)",2017-03-05,4
31,2017-03-06T00:00:00Z,2017,Trump I,Yemen,"c(46.9312, 14.3075)",2017-03-05,5
32,2017-03-06T00:00:00Z,2017,Trump I,Yemen,"c(46.8729, 14.3301)",2017-03-05,6
33,2017-03-06T00:00:00Z,2017,Trump I,Yemen,"c(46.7137, 13.5202)",2017-03-05,7
34,2017-03-09T00:00:00Z,2017,Trump I,Yemen,"c(46.0179, 13.7721)",2017-03-05,8
35,2017-03-11T00:00:00Z,2017,Trump I,Somalia,"c(42.3015, 2.5799)",2017-03-05,9
36,2017-03-14T00:00:00Z,2017,Trump I,Yemen,"c(47.2333, 16.1333)",2017-03-12,1
37,2017-03-24T00:00:00Z,2017,Trump I,Yemen,"c(45.3056, 13.223)",2017-03-19,1
38,2017-03-29T00:00:00Z,2017,Trump I,Yemen,"c(46.1493, 13.8892)",2017-03-26,1
39,2017-03-29T00:00:00Z,2017,Trump I,Yemen,"c(47.2764, 14.4673)",2017-03-26,2
40,2017-03-29T00:00:00Z,2017,Trump I,Yemen,"c(46.1662, 13.5666)",2017-03-26,3
41,2017-03-29T00:00:00Z,2017,Trump I,Yemen,"c(46.0179, 13.7721)",2017-03-26,4
42,2017-03-30T00:00:00Z,2017,Trump I,Yemen,"c(46.1493, 13.8892)",2017-03-26,5
43,2017-03-30T00:00:00Z,2017,Trump I,Yemen,"c(45.1265, 15.5469)",2017-03-26,6
44,2017-03-30T00:00:00Z,2017,Trump I,Yemen,"c(46.6648, 13.4704)",2017-03-26,7
45,2017-03-30T00:00:00Z,2017,Trump I,Yemen,"c(46.1714, 13.4251)",2017-03-26,8
46,2017-03-30T00:00:00Z,2017,Trump I,Yemen,"c(46.7137, 13.5202)",2017-03-26,9
47,2017-03-30T00:00:00Z,2017,Trump I,Yemen,"c(45.8755, 13.6611)",2017-03-26,10
48,2017-03-30T00:00:00Z,2017,Trump I,Yemen,"c(46.0179, 13.7721)",2017-03-26,11
49,2017-03-30T00:00:00Z,2017,Trump I,Yemen,"c(45.8019, 14.0147)",2017-03-26,12
50,2017-03-31T00:00:00Z,2017,Trump I,Yemen,"c(46.0179, 13.7721)",2017-03-26,13
51,2017-03-31T00:00:00Z,2017,Trump I,Yemen,"c(46.0825, 13.9284)",2017-03-26,14
52,2017-04-01T00:00:00Z,2017,Trump I,Yemen,"c(46.7137, 13.5202)",2017-03-26,15
53,2017-04-02T00:00:00Z,2017,Trump I,Somalia,"c(42.7666, 0.4833)",2017-04-02,1
54,2017-04-02T00:00:00Z,2017,Trump I,Yemen,"c(46.7648, 14.5753)",2017-04-02,2
55,2017-04-02T00:00:00Z,2017,Trump I,Yemen,"c(46.8559, 14.0871)",2017-04-02,3
56,2017-04-02T00:00:00Z,2017,Trump I,Yemen,"c(46.1714, 13.4251)",2017-04-02,4
57,2017-04-03T00:00:00Z,2017,Trump I,Yemen,"c(49.1593, 14.847)",2017-04-02,5
58,2017-04-05T00:00:00Z,2017,Trump I,Yemen,"c(46.0715, 13.4202)",2017-04-02,6
59,2017-04-05T00:00:00Z,2017,Trump I,Yemen,"c(45.801, 14.0851)",2017-04-02,7
60,2017-04-08T00:00:00Z,2017,Trump I,Yemen,"c(45.801, 14.0851)",2017-04-02,8
61,2017-04-15T00:00:00Z,2017,Trump I,Somalia,"c(44.7709, 3.2307)",2017-04-09,1
62,2017-04-15T00:00:00Z,2017,Trump I,Somalia,"c(43.7021, 2.9786)",2017-04-09,2
63,2017-04-15T00:00:00Z,2017,Trump I,Somalia,"c(41.8674, 3.0359)",2017-04-09,3
64,2017-04-18T00:00:00Z,2017,Trump I,Yemen,"c(45.3669, 15.4739)",2017-04-16,1
65,2017-04-18T00:00:00Z,2017,Trump I,Yemen,"c(45.2833, 15.5833)",2017-04-16,2
66,2017-04-18T00:00:00Z,2017,Trump I,Yemen,"c(47.3986, 14.3837)",2017-04-16,3
67,2017-04-23T00:00:00Z,2017,Trump I,Yemen,"c(46.9715, 14.4222)",2017-04-23,1
68,2017-04-26T00:00:00Z,2017,Trump I,Pakistan,"c(69.505, 32.9762)",2017-04-23,2
69,2017-04-29T00:00:00Z,2017,Trump I,Yemen,"c(47.2764, 14.4132)",2017-04-23,3
70,2017-04-30T00:00:00Z,2017,Trump I,Yemen,"c(46.0918, 13.8749)",2017-04-30,1
71,2017-04-30T00:00:00Z,2017,Trump I,Yemen,"c(45.2756, 15.08)",2017-04-30,2
72,2017-05-05T00:00:00Z,2017,Trump I,Somalia,"c(44.7871, 1.9221)",2017-04-30,3
73,2017-05-07T00:00:00Z,2017,Trump I,Libya,"c(14.4283, 27.0377)",2017-05-07,1
74,2017-05-08T00:00:00Z,2017,Trump I,Yemen,"c(45.3267, 15.5061)",2017-05-07,2
75,2017-05-23T00:00:00Z,2017,Trump I,Yemen,"c(45.1808, 15.1752)",2017-05-21,1
76,2017-05-23T00:00:00Z,2017,Trump I,Yemen,"c(45.1828, 14.4357)",2017-05-21,2
77,2017-05-24T00:00:00Z,2017,Trump I,Pakistan,"c(69.5073, 32.6135)",2017-05-21,3
78,2017-06-04T00:00:00Z,2017,Trump I,Somalia,"c(42.4068, 0.5765)",2017-06-04,1
79,2017-06-06T00:00:00Z,2017,Trump I,Somalia,"c(44.4709, 1.4952)",2017-06-04,2
80,2017-06-06T00:00:00Z,2017,Trump I,Somalia,"c(44.9872, 2.0054)",2017-06-04,3
81,2017-06-10T00:00:00Z,2017,Trump I,Somalia,"c(42.7666, 0.4833)",2017-06-04,4
82,2017-06-11T00:00:00Z,2017,Trump I,Somalia,"c(44.7639, 1.7131)",2017-06-11,1
83,2017-06-11T00:00:00Z,2017,Trump I,Somalia,"c(42.4522, 1.6394)",2017-06-11,2
84,2017-06-11T00:00:00Z,2017,Trump I,Somalia,"c(42.7368, 1.5423)",2017-06-11,3
85,2017-06-13T00:00:00Z,2017,Trump I,Pakistan,"c(70.5369, 33.3485)",2017-06-11,4
86,2017-06-14T00:00:00Z,2017,Trump I,Libya,"c(15.0925, 32.3754)",2017-06-11,5
87,2017-06-16T00:00:00Z,2017,Trump I,Yemen,"c(47.0397, 14.3298)",2017-06-11,6
88,2017-06-19T00:00:00Z,2017,Trump I,Somalia,"c(48.9707, 11.1048)",2017-06-18,1
89,2017-07-01T00:00:00Z,2017,Trump I,Yemen,"c(46.0179, 13.7721)",2017-06-25,1
90,2017-07-01T00:00:00Z,2017,Trump I,Yemen,"c(46.1802, 13.8217)",2017-06-25,2
91,2017-07-02T00:00:00Z,2017,Trump I,Somalia,"c(43.3837, 0.8014)",2017-07-02,1
92,2017-07-03T00:00:00Z,2017,Trump I,Pakistan,"c(69.4357, 32.2403)",2017-07-02,2
93,2017-07-05T00:00:00Z,2017,Trump I,Somalia,"c(42.6044, -0.2037)",2017-07-02,3
94,2017-07-06T00:00:00Z,2017,Trump I,Somalia,"c(43.4099, 3.1706)",2017-07-02,4
95,2017-07-10T00:00:00Z,2017,Trump I,Yemen,"c(47.4486, 14.3271)",2017-07-09,1
96,2017-07-13T00:00:00Z,2017,Trump I,Somalia,"c(43.3837, 0.8014)",2017-07-09,2
97,2017-07-15T00:00:00Z,2017,Trump I,Somalia,"c(42.5945, -0.0416)",2017-07-09,3
98,2017-07-20T00:00:00Z,2017,Trump I,Somalia,"c(42.5719, -0.074)",2017-07-16,1
99,2017-07-21T00:00:00Z,2017,Trump I,Somalia,"c(44.6905, 2.2524)",2017-07-16,2
100,2017-07-21T00:00:00Z,2017,Trump I,Libya,"c(15.3958, 30.5816)",2017-07-16,3
101,2017-07-23T00:00:00Z,2017,Trump I,Somalia,"c(47.4308, 6.7697)",2017-07-23,1
102,2017-07-23T00:00:00Z,2017,Trump I,Yemen,"c(46.1662, 13.5666)",2017-07-23,2
103,2017-07-25T00:00:00Z,2017,Trump I,Libya,"c(16.5887, 31.2089)",2017-07-23,3
104,2017-07-28T00:00:00Z,2017,Trump I,Somalia,"c(42.9766, 2.4074)",2017-07-23,4
105,2017-07-29T00:00:00Z,2017,Trump I,Somalia,"c(44.6905, 2.2524)",2017-07-23,5
106,2017-07-30T00:00:00Z,2017,Trump I,Somalia,"c(44.6905, 2.2524)",2017-07-30,1
107,2017-07-30T00:00:00Z,2017,Trump I,Yemen,"c(46.1872, 13.9249)",2017-07-30,2
108,2017-07-31T00:00:00Z,2017,Trump I,Yemen,"c(45.1808, 15.1752)",2017-07-30,3
109,2017-08-04T00:00:00Z,2017,Trump I,Yemen,"c(45.3561, 15.4503)",2017-07-30,4
110,2017-08-10T00:00:00Z,2017,Trump I,Somalia,"c(45.3337, 2.0414)",2017-08-06,1
111,2017-08-13T00:00:00Z,2017,Trump I,Somalia,"c(44.0821, 2.8049)",2017-08-13,1
112,2017-08-13T00:00:00Z,2017,Trump I,Somalia,"c(42.5463, -0.3603)",2017-08-13,2
113,2017-08-13T00:00:00Z,2017,Trump I,Yemen,"c(46.1663, 13.434)",2017-08-13,3
114,2017-08-16T00:00:00Z,2017,Trump I,Somalia,"c(42.7666, 0.4833)",2017-08-13,4
115,2017-08-17T00:00:00Z,2017,Trump I,Somalia,"c(42.7666, 0.4833)",2017-08-13,5
116,2017-08-19T00:00:00Z,2017,Trump I,Yemen,"c(45.0387, 14.7915)",2017-08-13,6
117,2017-08-31T00:00:00Z,2017,Trump I,Somalia,"c(43.3837, 0.8014)",2017-08-27,1
118,2017-09-01T00:00:00Z,2017,Trump I,Somalia,"c(42.7666, 0.4833)",2017-08-27,2
119,2017-09-01T00:00:00Z,2017,Trump I,Somalia,"c(44.0297, 1.1132)",2017-08-27,3
120,2017-09-01T00:00:00Z,2017,Trump I,Yemen,"c(45.3253, 15.461)",2017-08-27,4
121,2017-09-05T00:00:00Z,2017,Trump I,Somalia,"c(44.6905, 2.2524)",2017-09-03,1
122,2017-09-07T00:00:00Z,2017,Trump I,Somalia,"c(44.0297, 1.1132)",2017-09-03,2
123,2017-09-07T00:00:00Z,2017,Trump I,Somalia,"c(43.3837, 0.8014)",2017-09-03,3
124,2017-09-09T00:00:00Z,2017,Trump I,Yemen,"c(45.7968, 14.1656)",2017-09-03,4
125,2017-09-11T00:00:00Z,2017,Trump I,Yemen,"c(45.8333, 14.25)",2017-09-10,1
126,2017-09-11T00:00:00Z,2017,Trump I,Yemen,"c(45.801, 14.0851)",2017-09-10,2
127,2017-09-12T00:00:00Z,2017,Trump I,Somalia,"c(43.3837, 0.8014)",2017-09-10,3
128,2017-09-13T00:00:00Z,2017,Trump I,Somalia,"c(44.0297, 1.1132)",2017-09-10,4
129,2017-09-14T00:00:00Z,2017,Trump I,Yemen,"c(46.1493, 13.8892)",2017-09-10,5
130,2017-09-15T00:00:00Z,2017,Trump I,Somalia,"c(43.6469, 3.1172)",2017-09-10,6
131,2017-09-22T00:00:00Z,2017,Trump I,Yemen,"c(45.801, 14.0851)",2017-09-17,1
132,2017-09-22T00:00:00Z,2017,Trump I,Libya,"c(16.5887, 31.2089)",2017-09-17,2
133,2017-09-26T00:00:00Z,2017,Trump I,Libya,"c(16.5887, 31.2089)",2017-09-24,1
134,2017-09-28T00:00:00Z,2017,Trump I,Libya,"c(17.7478, 29.075)",2017-09-24,2
135,2017-09-29T00:00:00Z,2017,Trump I,Libya,"c(16.5887, 31.2089)",2017-09-24,3
136,2017-09-30T00:00:00Z,2017,Trump I,Somalia,"c(43.3837, 0.8014)",2017-09-24,4
137,2017-10-02T00:00:00Z,2017,Trump I,Somalia,"c(44.7733, 1.9167)",2017-10-01,1
138,2017-10-03T00:00:00Z,2017,Trump I,Somalia,"c(44.7733, 1.9167)",2017-10-01,2
139,2017-10-05T00:00:00Z,2017,Trump I,Yemen,"c(45.0387, 14.7915)",2017-10-01,3
140,2017-10-08T00:00:00Z,2017,Trump I,Yemen,"c(45.0815, 15.766)",2017-10-08,1
141,2017-10-09T00:00:00Z,2017,Trump I,Libya,"c(16.5887, 31.2089)",2017-10-08,2
142,2017-10-15T00:00:00Z,2017,Trump I,Somalia,"c(43.4099, 3.1706)",2017-10-15,1
143,2017-10-16T00:00:00Z,2017,Trump I,Somalia,"c(44.8333, 1.9833)",2017-10-15,2
144,2017-10-16T00:00:00Z,2017,Trump I,Somalia,"c(44.8975, 2.0476)",2017-10-15,3
145,2017-10-16T00:00:00Z,2017,Trump I,Yemen,"c(44.7652, 14.6122)",2017-10-15,4
146,2017-10-16T00:00:00Z,2017,Trump I,Yemen,"c(45.0387, 14.7915)",2017-10-15,5
147,2017-10-17T00:00:00Z,2017,Trump I,Somalia,"c(44.8333, 1.9833)",2017-10-15,6
148,2017-10-18T00:00:00Z,2017,Trump I,Libya,"c(14.2714, 27.5496)",2017-10-15,7
149,2017-10-19T00:00:00Z,2017,Trump I,Yemen,"c(45.8019, 14.0147)",2017-10-15,8
150,2017-10-20T00:00:00Z,2017,Trump I,Somalia,"c(44.7639, 1.7131)",2017-10-15,9
151,2017-10-25T00:00:00Z,2017,Trump I,Yemen,"c(44.9512, 14.5642)",2017-10-22,1
152,2017-10-25T00:00:00Z,2017,Trump I,Yemen,"c(44.8458, 14.5273)",2017-10-22,2
153,2017-11-01T00:00:00Z,2017,Trump I,Yemen,"c(46.1741, 13.9246)",2017-10-29,1
154,2017-11-02T00:00:00Z,2017,Trump I,Somalia,"c(45.3926, 4.3302)",2017-10-29,2
155,2017-11-02T00:00:00Z,2017,Trump I,Yemen,"c(45.3669, 15.4739)",2017-10-29,3
156,2017-11-03T00:00:00Z,2017,Trump I,Somalia,"c(45.3926, 4.3302)",2017-10-29,4
157,2017-11-03T00:00:00Z,2017,Trump I,Somalia,"c(49.8726, 11.471)",2017-10-29,5
158,2017-11-09T00:00:00Z,2017,Trump I,Somalia,"c(44.0821, 2.8049)",2017-11-05,1
159,2017-11-09T00:00:00Z,2017,Trump I,Somalia,"c(43.5232, 2.1105)",2017-11-05,2
160,2017-11-09T00:00:00Z,2017,Trump I,Somalia,"c(49.8726, 11.471)",2017-11-05,3
161,2017-11-10T00:00:00Z,2017,Trump I,Somalia,"c(45.2636, 2.2991)",2017-11-05,4
162,2017-11-10T00:00:00Z,2017,Trump I,Somalia,"c(45.3902, 2.3468)",2017-11-05,5
163,2017-11-10T00:00:00Z,2017,Trump I,Yemen,"c(45.9377, 13.8187)",2017-11-05,6
164,2017-11-10T00:00:00Z,2017,Trump I,Yemen,"c(44.7755, 14.518)",2017-11-05,7
165,2017-11-11T00:00:00Z,2017,Trump I,Somalia,"c(42.2333, 2.6333)",2017-11-05,8
166,2017-11-11T00:00:00Z,2017,Trump I,Somalia,"c(45.2636, 2.2991)",2017-11-05,9
167,2017-11-11T00:00:00Z,2017,Trump I,Somalia,"c(44.7871, 1.9221)",2017-11-05,10
168,2017-11-11T00:00:00Z,2017,Trump I,Somalia,"c(44.6124, 1.8894)",2017-11-05,11
169,2017-11-11T00:00:00Z,2017,Trump I,Yemen,"c(44.8854, 14.5148)",2017-11-05,12
170,2017-11-12T00:00:00Z,2017,Trump I,Somalia,"c(44.7639, 1.7131)",2017-11-12,1
171,2017-11-12T00:00:00Z,2017,Trump I,Somalia,"c(45.05, 2.116)",2017-11-12,2
172,2017-11-12T00:00:00Z,2017,Trump I,Somalia,"c(44.7871, 1.9221)",2017-11-12,3
173,2017-11-12T00:00:00Z,2017,Trump I,Somalia,"c(44.9167, 9.8667)",2017-11-12,4
174,2017-11-12T00:00:00Z,2017,Trump I,Somalia,"c(49.8726, 11.471)",2017-11-12,5
175,2017-11-12T00:00:00Z,2017,Trump I,Yemen,"c(44.8797, 14.5564)",2017-11-12,6
176,2017-11-13T00:00:00Z,2017,Trump I,Somalia,"c(42.8323, 2.5315)",2017-11-12,7
177,2017-11-14T00:00:00Z,2017,Trump I,Somalia,"c(44.6977, 2.6295)",2017-11-12,8
178,2017-11-14T00:00:00Z,2017,Trump I,Somalia,"c(44.509, 2.7144)",2017-11-12,9
179,2017-11-17T00:00:00Z,2017,Trump I,Libya,"c(16.35, 27.8333)",2017-11-12,10
180,2017-11-19T00:00:00Z,2017,Trump I,Yemen,"c(45.0387, 14.7915)",2017-11-19,1
181,2017-11-19T00:00:00Z,2017,Trump I,Libya,"c(16.35, 27.8333)",2017-11-19,2
182,2017-11-20T00:00:00Z,2017,Trump I,Yemen,"c(45.0387, 14.7915)",2017-11-19,3
183,2017-11-21T00:00:00Z,2017,Trump I,Somalia,"c(44.1307, 3.2887)",2017-11-19,4
184,2017-11-21T00:00:00Z,2017,Trump I,Somalia,"c(43.5382, 2.4442)",2017-11-19,5
185,2017-11-23T00:00:00Z,2017,Trump I,Yemen,"c(45.0387, 14.7915)",2017-11-19,6
186,2017-11-25T00:00:00Z,2017,Trump I,Somalia,"c(41.2695, -0.1734)",2017-11-19,7
187,2017-11-25T00:00:00Z,2017,Trump I,Yemen,"c(45.9116, 14.5682)",2017-11-19,8
188,2017-11-26T00:00:00Z,2017,Trump I,Yemen,"c(44.8228, 14.5322)",2017-11-26,1
189,2017-11-27T00:00:00Z,2017,Trump I,Somalia,"c(49.8239, 11.1703)",2017-11-26,2
190,2017-11-27T00:00:00Z,2017,Trump I,Somalia,"c(49.8726, 11.471)",2017-11-26,3
191,2017-11-29T00:00:00Z,2017,Trump I,Somalia,"c(44.6905, 2.2524)",2017-11-26,4
192,2017-11-30T00:00:00Z,2017,Trump I,Somalia,"c(44.53, 1.7878)",2017-11-26,5
193,2017-11-30T00:00:00Z,2017,Trump I,Pakistan,"c(70.0068, 33.7808)",2017-11-26,6
194,2017-11-30T00:00:00Z,2017,Trump I,Yemen,"c(44.8214, 14.5522)",2017-11-26,7
195,2017-12-02T00:00:00Z,2017,Trump I,Somalia,"c(44.7639, 1.7131)",2017-11-26,8
196,2017-12-06T00:00:00Z,2017,Trump I,Somalia,"c(44.9259, 2.251)",2017-12-03,1
197,2017-12-06T00:00:00Z,2017,Trump I,Somalia,"c(45.4462, 4.1873)",2017-12-03,2
198,2017-12-11T00:00:00Z,2017,Trump I,Somalia,"c(44.7733, 1.9167)",2017-12-10,1
199,2017-12-15T00:00:00Z,2017,Trump I,Somalia,"c(42.1959, -0.2201)",2017-12-10,2
200,2017-12-15T00:00:00Z,2017,Trump I,Somalia,"c(42.5463, -0.3603)",2017-12-10,3
201,2017-12-15T00:00:00Z,2017,Trump I,Yemen,"c(45.0387, 14.7915)",2017-12-10,4
202,2017-12-17T00:00:00Z,2017,Trump I,Pakistan,"c(69.988, 33.787)",2017-12-17,1
203,2017-12-18T00:00:00Z,2017,Trump I,Yemen,"c(45.801, 14.0851)",2017-12-17,2
204,2017-12-19T00:00:00Z,2017,Trump I,Yemen,"c(45.4138, 15.5469)",2017-12-17,3
205,2017-12-20T00:00:00Z,2017,Trump I,Yemen,"c(45.3864, 15.4584)",2017-12-17,4
206,2017-12-22T00:00:00Z,2017,Trump I,Yemen,"c(45.0387, 14.7915)",2017-12-17,5
207,2017-12-24T00:00:00Z,2017,Trump I,Somalia,"c(42.5463, -0.3603)",2017-12-24,1
208,2017-12-24T00:00:00Z,2017,Trump I,Somalia,"c(41.3225, 2.6722)",2017-12-24,2
209,2017-12-26T00:00:00Z,2017,Trump I,Pakistan,"c(69.988, 33.787)",2017-12-24,3
210,2017-12-27T00:00:00Z,2017,Trump I,Somalia,"c(44.7733, 1.9167)",2017-12-24,4
211,2017-12-27T00:00:00Z,2017,Trump I,Somalia,"c(44.7639, 1.7131)",2017-12-24,5
212,2018-01-01T00:00:00Z,2018,Trump I,Yemen,"c(44.8797, 14.5564)",2017-12-31,1
213,2018-01-02T00:00:00Z,2018,Trump I,Somalia,"c(44.8975, 2.0476)",2017-12-31,2
214,2018-01-02T00:00:00Z,2018,Trump I,Yemen,"c(44.8228, 14.5322)",2017-12-31,3
215,2018-01-02T00:00:00Z,2018,Trump I,Somalia,"c(44.8595, 2.0283)",2017-12-31,4
216,2018-01-09T00:00:00Z,2018,Trump I,Yemen,"c(45.801, 14.0851)",2018-01-07,1
217,2018-01-10T00:00:00Z,2018,Trump I,Somalia,"c(44.7437, 1.7493)",2018-01-07,2
218,2018-01-13T00:00:00Z,2018,Trump I,Yemen,"c(44.8797, 14.5564)",2018-01-07,3
219,2018-01-13T00:00:00Z,2018,Trump I,Yemen,"c(44.9402, 14.5516)",2018-01-07,4
220,2018-01-13T00:00:00Z,2018,Trump I,Yemen,"c(44.8321, 14.54)",2018-01-07,5
221,2018-01-16T00:00:00Z,2018,Trump I,Yemen,"c(45.801, 14.0851)",2018-01-14,1
222,2018-01-17T00:00:00Z,2018,Trump I,Somalia,"c(42.7382, 0.0692)",2018-01-14,2
223,2018-01-17T00:00:00Z,2018,Trump I,Pakistan,"c(69.7819, 32.4253)",2018-01-14,3
224,2018-01-18T00:00:00Z,2018,Trump I,Somalia,"c(42.5463, -0.3603)",2018-01-14,4
225,2018-01-18T00:00:00Z,2018,Trump I,Somalia,"c(42.1959, -0.2201)",2018-01-14,5
226,2018-01-18T00:00:00Z,2018,Trump I,Somalia,"c(45.624, 2.7878)",2018-01-14,6
227,2018-01-20T00:00:00Z,2018,Trump I,Yemen,"c(45.5727, 13.9852)",2018-01-14,7
228,2018-01-23T00:00:00Z,2018,Trump I,Libya,"c(16.35, 27.8333)",2018-01-21,1
229,2018-01-24T00:00:00Z,2018,Trump I,Pakistan,"c(70.5755, 33.6239)",2018-01-21,2
230,2018-01-25T00:00:00Z,2018,Trump I,Yemen,"c(45.5727, 13.9852)",2018-01-21,3
231,2018-01-26T00:00:00Z,2018,Trump I,Yemen,"c(46.7664, 14.3515)",2018-01-21,4
232,2018-01-29T00:00:00Z,2018,Trump I,Yemen,"c(45.5027, 14.0665)",2018-01-28,1
233,2018-02-06T00:00:00Z,2018,Trump I,Somalia,"c(43.3837, 0.8014)",2018-02-04,1
234,2018-02-07T00:00:00Z,2018,Trump I,Yemen,"c(45.801, 14.0851)",2018-02-04,2
235,2018-02-11T00:00:00Z,2018,Trump I,Somalia,"c(44.6905, 2.2524)",2018-02-11,1
236,2018-02-11T00:00:00Z,2018,Trump I,Yemen,"c(44.8536, 14.5122)",2018-02-11,2
237,2018-02-16T00:00:00Z,2018,Trump I,Yemen,"c(45.4949, 14.0758)",2018-02-11,3
238,2018-02-19T00:00:00Z,2018,Trump I,Somalia,"c(42.7666, 0.4833)",2018-02-18,1
239,2018-02-21T00:00:00Z,2018,Trump I,Somalia,"c(42.7382, 0.0692)",2018-02-18,2
240,2018-02-21T00:00:00Z,2018,Trump I,Somalia,"c(42.7167, 0.05)",2018-02-18,3
241,2018-02-24T00:00:00Z,2018,Trump I,Yemen,"c(44.8536, 14.5122)",2018-02-18,4
242,2018-02-25T00:00:00Z,2018,Trump I,Afghanistan,"c(66.8033, 36.6782)",2018-02-25,1
243,2018-02-25T00:00:00Z,2018,Trump I,Somalia,"c(42.5732, 1.2448)",2018-02-25,2
244,2018-02-25T00:00:00Z,2018,Trump I,Somalia,"c(42.3691, -0.1001)",2018-02-25,3
245,2018-02-26T00:00:00Z,2018,Trump I,Somalia,"c(42.7666, 0.4833)",2018-02-25,4
246,2018-03-05T00:00:00Z,2018,Trump I,Yemen,"c(47.2333, 16.1333)",2018-03-04,1
247,2018-03-07T00:00:00Z,2018,Trump I,Yemen,"c(47.2451, 16.303)",2018-03-04,2
248,2018-03-09T00:00:00Z,2018,Trump I,Yemen,"c(47.2333, 16.1333)",2018-03-04,3
249,2018-03-12T00:00:00Z,2018,Trump I,Somalia,"c(42.5985, -0.0295)",2018-03-11,1
250,2018-03-12T00:00:00Z,2018,Trump I,Somalia,"c(42.7751, 0.2494)",2018-03-11,2
251,2018-03-13T00:00:00Z,2018,Trump I,Somalia,"c(45.624, 2.7878)",2018-03-11,3
252,2018-03-14T00:00:00Z,2018,Trump I,Yemen,"c(47.2451, 16.303)",2018-03-11,4
253,2018-03-17T00:00:00Z,2018,Trump I,Somalia,"c(49.0568, 10.9901)",2018-03-11,5
254,2018-03-19T00:00:00Z,2018,Trump I,Yemen,"c(45.3669, 15.4739)",2018-03-18,1
255,2018-03-19T00:00:00Z,2018,Trump I,Somalia,"c(44.7733, 1.9167)",2018-03-18,2
256,2018-03-22T00:00:00Z,2018,Trump I,Yemen,"c(45.2695, 15.3424)",2018-03-18,3
257,2018-03-24T00:00:00Z,2018,Trump I,Libya,"c(12.7805, 26.5921)",2018-03-18,4
258,2018-03-29T00:00:00Z,2018,Trump I,Yemen,"c(45.7124, 14.041)",2018-03-25,1
259,2018-04-01T00:00:00Z,2018,Trump I,Somalia,"c(42.5899, 0.0742)",2018-04-01,1
